,train,test
0,88.97,87.37
1,89.33166666666666,87.44
2,92.11666666666667,89.36
3,93.025,89.92
4,93.35166666666666,89.31
5,92.92166666666667,88.63
6,92.965,88.69
7,94.755,89.74
8,95.49166666666666,89.53999999999999
9,95.28333333333333,89.88000000000001
10,96.21666666666667,90.19
11,96.70666666666666,90.61
12,97.14666666666668,90.2
13,97.465,90.82000000000001
14,97.27333333333334,90.46
15,97.41833333333332,89.88000000000001
16,97.82,90.36999999999999
17,96.995,90.25999999999999
18,98.5,90.78
19,98.00833333333333,89.97
20,98.72333333333333,90.81
21,98.31833333333333,90.06
22,97.81333333333333,89.9
23,98.29833333333333,90.24
24,99.03666666666666,90.5
25,98.75166666666667,90.42999999999999
26,98.81166666666667,90.08
27,98.92,90.35
28,99.03999999999999,90.72
29,99.39833333333333,90.66
30,98.89,90.48
31,99.46166666666667,90.56
32,99.18833333333333,90.92
33,99.07166666666667,90.41
34,99.09833333333333,90.27
35,99.49666666666667,90.53
36,99.48333333333333,90.46
37,98.83833333333332,90.0
38,98.92,90.42999999999999
39,99.45666666666668,91.05
40,99.2,90.36999999999999
41,99.37333333333333,90.73
42,99.53,90.9
43,99.63,90.73
44,99.19166666666666,90.41
45,99.62333333333333,90.99000000000001
46,99.645,91.17
47,99.06833333333334,90.35
48,99.66000000000001,90.64999999999999
49,99.38333333333334,91.06
