,train,test
0,46.81333333333333,46.12
1,37.02666666666667,36.32
2,51.535,50.83
3,45.095,44.4
4,54.28666666666667,54.43
5,50.175000000000004,49.72
6,51.218333333333334,50.91
7,53.528333333333336,52.78
8,58.41,57.99999999999999
9,59.260000000000005,59.03
10,48.28666666666667,47.3
11,54.09666666666667,52.92
12,50.83166666666666,50.160000000000004
13,56.10333333333334,55.230000000000004
14,46.971666666666664,46.379999999999995
15,54.38666666666667,54.290000000000006
16,52.69666666666667,52.470000000000006
17,51.50833333333333,51.27
18,58.465,58.15
19,47.53333333333333,47.28
20,53.47333333333333,52.959999999999994
21,56.101666666666674,55.93
22,57.06333333333333,56.35
23,59.705,59.089999999999996
24,57.07666666666667,55.94
25,58.31666666666667,57.9
26,53.2,52.129999999999995
27,52.95166666666666,52.01
28,44.91833333333333,43.96
29,56.14833333333333,55.84
30,50.345,50.080000000000005
31,58.12500000000001,57.550000000000004
32,54.595000000000006,53.63
33,62.805,62.01
34,49.76,49.17
35,52.903333333333336,51.92
36,58.44833333333334,57.21000000000001
37,58.763333333333335,57.589999999999996
38,55.89666666666666,54.949999999999996
39,57.54166666666667,57.08
40,57.07833333333333,56.26
41,52.868333333333325,52.52
42,55.91166666666667,55.06999999999999
43,57.873333333333335,56.76
44,57.66166666666667,56.220000000000006
45,55.37,54.25
46,56.875,56.39999999999999
47,54.708333333333336,53.580000000000005
48,49.03666666666667,48.05
49,55.273333333333326,54.059999999999995
