,train,test
0,38.975,37.88
1,38.391666666666666,37.84
2,35.394999999999996,35.099999999999994
3,28.26,28.08
4,29.12666666666667,29.04
5,30.620000000000005,30.580000000000002
6,28.199999999999996,28.24
7,31.261666666666667,31.04
8,31.87833333333333,31.66
9,35.77333333333333,35.32
10,32.475,32.07
11,33.875,33.43
12,31.526666666666664,31.180000000000003
13,33.52833333333333,33.129999999999995
14,31.730000000000004,31.319999999999997
15,31.368333333333332,31.05
16,34.25666666666667,33.650000000000006
17,37.52333333333333,37.03
18,32.79333333333334,32.33
19,32.556666666666665,32.01
20,33.74666666666667,33.339999999999996
21,31.001666666666665,30.5
22,36.43666666666667,36.21
23,34.153333333333336,33.62
24,37.06333333333333,36.54
25,34.54,33.93
26,33.733333333333334,33.160000000000004
27,34.98166666666667,34.21
28,39.910000000000004,39.15
29,34.68333333333333,34.160000000000004
30,34.22666666666667,33.47
31,33.913333333333334,33.22
32,32.519999999999996,31.97
33,32.968333333333334,32.33
34,33.29833333333333,32.79
35,32.99,32.29
36,34.305,33.69
37,34.431666666666665,33.85
38,34.02333333333333,33.269999999999996
39,36.028333333333336,35.38
40,35.635,34.910000000000004
41,35.961666666666666,35.370000000000005
42,33.74666666666667,33.12
43,33.775,33.269999999999996
44,31.52,31.130000000000003
45,34.376666666666665,33.73
46,32.70333333333333,32.21
47,33.19833333333334,32.440000000000005
48,32.94833333333334,32.21
49,33.09666666666667,32.59
