,train,test
0,47.53333333333333,47.160000000000004
1,46.725,46.21
2,49.915,49.74
3,52.598333333333336,52.18000000000001
4,49.36333333333333,49.44
5,54.00666666666667,53.459999999999994
6,59.93833333333334,59.95
7,39.93666666666667,39.660000000000004
8,52.15666666666666,51.57000000000001
9,58.833333333333336,58.39
10,40.615,40.07
11,57.589999999999996,57.120000000000005
12,54.89666666666667,53.900000000000006
13,63.288333333333334,62.88
14,48.50333333333333,47.9
15,55.76,55.17999999999999
16,37.443333333333335,36.63
17,53.76,52.99
18,57.745000000000005,56.98
19,59.60333333333333,58.86
20,53.803333333333335,52.980000000000004
21,59.33166666666667,58.25
22,56.748333333333335,55.96
23,53.50166666666667,53.02
24,57.25833333333333,56.18
25,63.403333333333336,62.77
26,64.25999999999999,63.63999999999999
27,46.625,45.98
28,25.12666666666667,24.62
29,63.295,62.629999999999995
30,57.32000000000001,56.940000000000005
31,53.60666666666667,52.839999999999996
32,56.108333333333334,55.620000000000005
33,60.41,60.14000000000001
34,59.76833333333333,59.29
35,60.195,59.69
36,54.34833333333333,53.38
37,64.34,63.67
38,54.87,53.900000000000006
39,57.79,56.989999999999995
40,63.37666666666667,62.56
41,54.615,53.879999999999995
42,62.68333333333334,61.24000000000001
43,54.66333333333333,54.21
44,50.11666666666667,48.79
45,60.59166666666667,59.230000000000004
46,59.12333333333334,57.93000000000001
47,59.875,59.019999999999996
48,59.33833333333334,58.309999999999995
49,60.91,60.019999999999996
