,train,test
0,58.95166666666667,58.47
1,34.99,34.660000000000004
2,36.165000000000006,36.01
3,30.919999999999998,30.45
4,40.086666666666666,39.78
5,47.99333333333333,47.44
6,48.82666666666667,48.22
7,50.33166666666666,49.82
8,46.25,45.15
9,50.75333333333333,50.03999999999999
10,56.61166666666667,56.28999999999999
11,56.75666666666667,55.67999999999999
12,54.55,53.89000000000001
13,48.87166666666667,48.559999999999995
14,60.0,59.79
15,66.74166666666666,65.74
16,52.019999999999996,52.059999999999995
17,58.99666666666666,57.89
18,48.339999999999996,47.81
19,61.019999999999996,59.84
20,55.946666666666665,55.120000000000005
21,59.711666666666666,58.879999999999995
22,63.151666666666664,62.1
23,69.61166666666668,68.77
24,54.58166666666666,53.92
25,57.983333333333334,56.84
26,51.63333333333333,51.03
27,46.62,45.839999999999996
28,62.08,60.940000000000005
29,62.69833333333333,61.150000000000006
30,56.641666666666666,55.83
31,59.205,58.07
32,56.85,56.04
33,58.21166666666666,57.11000000000001
34,53.555,52.410000000000004
35,64.16666666666667,63.61
36,54.11666666666667,53.410000000000004
37,62.785000000000004,62.129999999999995
38,34.25166666666667,34.04
39,42.45166666666667,41.620000000000005
40,48.42166666666667,47.99
41,40.416666666666664,39.910000000000004
42,51.15666666666666,50.67
43,46.068333333333335,45.1
44,56.74,56.02
45,62.26833333333334,60.99
46,54.76833333333333,54.02
47,59.178333333333335,57.67
48,53.705000000000005,52.96999999999999
49,59.92333333333333,59.18
