,train,test
0,15.879999999999999,15.709999999999999
1,25.28666666666667,24.67
2,43.14833333333333,42.32
3,27.47,27.33
4,35.93833333333333,35.91
5,41.44833333333333,41.3
6,27.278333333333332,27.11
7,31.303333333333335,30.78
8,29.665000000000003,29.53
9,23.255,22.84
10,33.26166666666667,32.940000000000005
11,29.82166666666667,29.49
12,28.746666666666666,28.46
13,47.595,47.099999999999994
14,39.181666666666665,38.98
15,29.035,28.88
16,45.94833333333334,46.2
17,54.120000000000005,53.47
18,45.91166666666667,45.89
19,31.4,31.14
20,23.015,22.91
21,54.54833333333333,53.559999999999995
22,57.90666666666666,57.57
23,36.905,36.64
24,41.305,40.83
25,55.15833333333333,55.11000000000001
26,50.67,50.3
27,39.876666666666665,39.35
28,51.516666666666666,51.6
29,47.236666666666665,46.54
30,30.845,30.48
31,50.55,50.41
32,52.75,52.300000000000004
33,47.05833333333334,46.19
34,47.49666666666666,46.44
35,53.72666666666667,52.949999999999996
36,47.485,47.3
37,49.595,48.980000000000004
38,46.46333333333333,46.0
39,40.666666666666664,40.29
40,51.96666666666667,51.470000000000006
41,58.91333333333333,58.730000000000004
42,47.589999999999996,47.15
43,61.096666666666664,60.83
44,46.69833333333333,46.300000000000004
45,51.88333333333334,51.51
46,51.31166666666667,50.519999999999996
47,46.02166666666667,45.519999999999996
48,64.25166666666667,63.61
49,52.62166666666667,51.839999999999996
