,train,test
0,33.295,32.769999999999996
1,51.90833333333333,51.33
2,30.72166666666667,30.42
3,38.72,38.05
4,47.568333333333335,46.64
5,47.17666666666667,46.660000000000004
6,49.711666666666666,49.19
7,45.895,45.59
8,47.32666666666667,46.589999999999996
9,52.31,51.519999999999996
10,40.27333333333333,39.58
11,47.151666666666664,46.660000000000004
12,49.586666666666666,48.88
13,46.105000000000004,45.46
14,40.415,39.910000000000004
15,51.885000000000005,51.35999999999999
16,27.941666666666663,27.27
17,46.465,45.879999999999995
18,47.599999999999994,47.339999999999996
19,24.566666666666666,24.36
20,33.865,33.64
21,41.61833333333333,40.71
22,49.02333333333333,49.17
23,42.233333333333334,42.16
24,44.095,44.06
25,42.95833333333333,42.47
26,52.13166666666667,51.910000000000004
27,42.47666666666667,42.19
28,39.343333333333334,38.36
29,42.99666666666667,42.21
30,35.80833333333333,35.24
31,39.07,38.5
32,28.44833333333333,27.76
33,47.23166666666667,46.62
34,29.173333333333336,28.849999999999998
35,43.919999999999995,43.37
36,46.28666666666666,45.21
37,49.67333333333334,49.61
38,36.735,36.52
39,42.61666666666667,41.9
40,44.92,44.22
41,39.545,39.56
42,47.885,47.160000000000004
43,45.71666666666667,44.78
44,43.638333333333335,43.25
45,44.230000000000004,43.75
46,39.03,38.46
47,37.251666666666665,36.730000000000004
48,37.83833333333334,37.24
49,40.17333333333333,39.68
