,train,test
0,16.58833333333333,16.04
1,17.36,16.82
2,10.701666666666666,10.83
3,19.675,19.509999999999998
4,19.14166666666667,19.39
5,21.836666666666666,21.77
6,20.811666666666667,20.4
7,20.788333333333334,19.93
8,22.115000000000002,22.220000000000002
9,22.776666666666667,22.34
10,19.470000000000002,19.39
11,18.933333333333334,18.58
12,22.688333333333333,22.55
13,31.173333333333332,30.64
14,20.11,19.919999999999998
15,13.105,12.86
16,28.586666666666666,28.51
17,23.091666666666665,23.21
18,30.343333333333334,29.959999999999997
19,24.526666666666667,24.47
20,36.25666666666667,36.27
21,22.473333333333333,22.0
22,18.529999999999998,18.57
23,19.421666666666667,19.62
24,21.451666666666664,21.34
25,17.888333333333335,17.83
26,21.203333333333333,20.880000000000003
27,13.238333333333333,13.320000000000002
28,19.28,19.15
29,18.768333333333334,18.82
30,25.541666666666668,25.259999999999998
31,25.919999999999998,25.36
32,22.731666666666666,22.53
33,19.163333333333334,19.27
34,21.031666666666666,20.849999999999998
35,22.725,22.5
36,18.725,18.65
37,20.596666666666668,20.549999999999997
38,24.488333333333333,24.13
39,28.21,28.249999999999996
40,28.24833333333333,27.98
41,18.773333333333333,18.84
42,20.926666666666666,20.76
43,25.461666666666666,25.35
44,17.84166666666667,17.71
45,22.698333333333334,22.73
46,25.916666666666664,25.77
47,16.723333333333336,16.61
48,26.745,26.490000000000002
49,23.044999999999998,22.85
