,train,test
0,23.695,23.080000000000002
1,38.190000000000005,37.78
2,37.38333333333333,36.75
3,34.745,34.53
4,40.35,39.39
5,42.766666666666666,41.86
6,37.70333333333333,37.01
7,38.49666666666667,38.14
8,44.28666666666667,43.72
9,41.973333333333336,40.97
10,40.77,40.510000000000005
11,34.711666666666666,34.339999999999996
12,35.355,34.949999999999996
13,42.611666666666665,42.17
14,44.85333333333333,44.330000000000005
15,49.07833333333333,47.92
16,41.388333333333335,40.6
17,40.04833333333334,39.28
18,38.983333333333334,38.18
19,46.83,46.04
20,35.69,35.089999999999996
21,42.31333333333333,41.67
22,41.46,40.36
23,43.56666666666666,42.86
24,42.27666666666667,41.19
25,43.531666666666666,42.54
26,41.205000000000005,40.14
27,46.379999999999995,45.64
28,36.99,35.96
29,38.70166666666667,38.11
30,41.85666666666666,40.94
31,35.513333333333335,34.71
32,45.65,45.49
33,37.43166666666667,36.59
34,30.921666666666663,30.4
35,47.00833333333333,46.54
36,35.343333333333334,34.38
37,41.70166666666667,40.57
38,45.276666666666664,43.86
39,44.55166666666667,44.11
40,42.251666666666665,40.82
41,31.345,31.009999999999998
42,48.135,47.08
43,39.348333333333336,38.66
44,37.769999999999996,36.84
45,45.58833333333333,44.440000000000005
46,40.56333333333333,39.68
47,38.513333333333335,36.919999999999995
48,32.940000000000005,32.32
49,39.84166666666666,39.07
