,train,test
0,89.56833333333334,88.29
1,92.74833333333333,90.63
2,90.38333333333334,88.75999999999999
3,94.86,92.14
4,92.53,89.38000000000001
5,85.31666666666666,84.81
6,88.785,87.53999999999999
7,92.475,90.36
8,92.285,89.9
9,93.17833333333333,90.19
10,94.365,91.12
11,94.8,91.06
12,94.97333333333333,90.96
13,95.89,91.67999999999999
14,95.55833333333334,90.86
15,97.24666666666667,91.96
16,95.04833333333333,90.27
17,97.88,92.01
18,97.13666666666667,91.46
19,97.85833333333333,91.67999999999999
20,98.38333333333334,92.19000000000001
21,98.57333333333334,92.05
22,98.34,92.12
23,98.74833333333333,92.22
24,94.595,89.24
25,94.20666666666668,91.17
26,96.30333333333333,92.51
27,97.39166666666667,92.0
28,97.68666666666667,91.79
29,98.225,92.03
30,98.17,91.60000000000001
31,98.695,92.11
32,98.83,92.34
33,98.91,92.46
34,99.14833333333334,92.5
35,99.27166666666668,91.97999999999999
36,99.1,92.27
37,98.27,91.56
38,97.475,91.36999999999999
39,99.42999999999999,92.67999999999999
40,98.96000000000001,92.24
41,98.82166666666666,92.24
42,98.745,91.82000000000001
43,98.50999999999999,91.36
44,99.345,92.58
45,99.58333333333333,92.73
46,98.50999999999999,91.62
47,99.53333333333333,92.58999999999999
48,96.30333333333333,90.42
49,98.90333333333334,92.01
