,train,test
0,39.129999999999995,38.4
1,45.190000000000005,44.83
2,50.336666666666666,50.0
3,53.949999999999996,53.580000000000005
4,45.645,44.34
5,46.32,45.64
6,59.471666666666664,59.160000000000004
7,62.37833333333334,61.550000000000004
8,50.64666666666666,50.17
9,50.06,49.64
10,51.05333333333333,50.21
11,42.32833333333333,41.68
12,40.82833333333333,40.339999999999996
13,58.916666666666664,57.620000000000005
14,31.551666666666666,30.959999999999997
15,53.598333333333336,52.73
16,42.053333333333335,40.93
17,38.44166666666667,37.86
18,46.11333333333334,45.65
19,51.75666666666666,50.870000000000005
20,43.83833333333334,43.269999999999996
21,58.02,57.120000000000005
22,37.15,36.49
23,48.641666666666666,48.3
24,46.49166666666667,46.21
25,46.294999999999995,45.76
26,45.64666666666667,44.800000000000004
27,48.20166666666667,47.4
28,40.57666666666667,39.190000000000005
29,50.583333333333336,50.019999999999996
30,35.575,34.81
31,48.945,47.78
32,42.40333333333333,41.160000000000004
33,59.94666666666667,58.84
34,38.77166666666667,37.75
35,47.25833333333333,46.760000000000005
36,52.405,52.09
37,47.41166666666667,46.28
38,39.49333333333334,38.32
39,50.53333333333333,49.27
40,43.03666666666667,42.17
41,50.57833333333333,50.03999999999999
42,36.86666666666667,36.09
43,49.025,47.92
44,45.32833333333333,45.04
45,43.580000000000005,43.04
46,46.23833333333333,45.35
47,53.87333333333333,53.1
48,53.144999999999996,52.18000000000001
49,49.67166666666667,48.85
