,train,test
0,30.443333333333335,30.34
1,32.214999999999996,32.22
2,20.663333333333334,20.57
3,25.47,24.990000000000002
4,25.23166666666667,24.81
5,29.488333333333333,28.999999999999996
6,24.876666666666665,24.490000000000002
7,26.305,25.779999999999998
8,24.256666666666668,24.25
9,31.688333333333336,31.169999999999998
10,27.031666666666666,26.63
11,23.881666666666668,23.599999999999998
12,22.273333333333333,22.14
13,31.055,30.669999999999998
14,20.974999999999998,21.029999999999998
15,22.606666666666666,22.5
16,22.78,22.6
17,23.511666666666667,23.34
18,25.53666666666667,25.15
19,22.985,22.770000000000003
20,25.005,24.740000000000002
21,25.541666666666668,25.230000000000004
22,23.97,23.45
23,30.941666666666666,30.19
24,23.215,22.869999999999997
25,31.209999999999997,30.819999999999997
26,25.173333333333332,25.080000000000002
27,30.354999999999997,29.720000000000002
28,22.085,21.65
29,31.68166666666667,31.290000000000003
30,29.761666666666663,29.509999999999998
31,23.633333333333333,23.53
32,27.700000000000003,27.279999999999998
33,32.623333333333335,32.129999999999995
34,31.58666666666667,31.1
35,27.921666666666667,27.61
36,24.71666666666667,24.29
37,28.69833333333333,28.199999999999996
38,31.905,31.509999999999998
39,29.995,29.599999999999998
40,32.515,32.190000000000005
41,31.33666666666667,30.75
42,37.85166666666667,37.34
43,38.10666666666667,37.46
44,25.933333333333337,25.39
45,28.95666666666667,28.689999999999998
46,26.976666666666667,26.669999999999998
47,26.24666666666667,25.94
48,30.068333333333335,29.720000000000002
49,32.46333333333333,32.2
