,train,test
0,82.53,78.49000000000001
1,86.84166666666667,81.71000000000001
2,89.52666666666667,82.92
3,91.97999999999999,84.89999999999999
4,93.03333333333333,85.37
5,94.34166666666667,86.36
6,94.26166666666667,85.7
7,96.13333333333334,86.89
8,96.86666666666667,87.32
9,97.14666666666668,87.48
10,97.83666666666667,87.37
11,96.99,86.67
12,98.495,87.69
13,98.37,87.19
14,98.335,87.42999999999999
15,98.39833333333333,87.72999999999999
16,98.68666666666667,87.61
17,98.49166666666666,87.52
18,99.22333333333333,87.94
19,98.95666666666668,88.23
20,98.87,87.41
21,99.12666666666667,88.12
22,99.125,88.13
23,99.12333333333333,88.28
24,98.88833333333334,87.76
25,99.125,87.89
26,99.07166666666667,88.36
27,99.27333333333334,88.42999999999999
28,99.20166666666667,87.94999999999999
29,98.97,87.96000000000001
30,99.25333333333334,88.5
31,99.31333333333333,88.44999999999999
32,99.06,88.14
33,99.605,88.63
34,99.38833333333334,88.29
35,99.39333333333333,88.61
36,99.265,88.53
37,99.46166666666667,88.69
38,99.43833333333333,88.22
39,99.51,88.69
40,99.52,88.38000000000001
41,99.11,88.44999999999999
42,99.74666666666666,88.83
43,99.375,88.69
44,99.74,88.81
45,99.22833333333332,88.51
46,99.695,88.48
47,99.49333333333334,88.25
48,99.56,88.94
49,99.555,88.53
