,train,test
0,89.13833333333334,85.86
1,91.41833333333334,87.28
2,93.675,87.9
3,94.60166666666666,87.66000000000001
4,96.33500000000001,88.26
5,96.865,88.06
6,97.22666666666666,87.81
7,97.81,88.36
8,97.75500000000001,87.24
9,98.615,88.18
10,98.80499999999999,88.68
11,98.99166666666666,88.96
12,99.03166666666667,88.92
13,99.17666666666666,88.87
14,99.31,88.89
15,99.29,88.99000000000001
16,99.36666666666667,88.61
17,99.33833333333332,89.1
18,99.485,88.99000000000001
19,99.24,88.53
20,99.27666666666667,88.78
21,99.51833333333333,88.97
22,99.54333333333332,88.84
23,99.62333333333333,89.05999999999999
24,99.355,88.88000000000001
25,99.71,89.18
26,99.56333333333333,88.97
27,99.44666666666667,88.92999999999999
28,99.705,89.49000000000001
29,99.615,88.92999999999999
30,99.56333333333333,88.9
31,99.40333333333334,88.89
32,99.685,89.01
33,99.57333333333334,88.89
34,99.78333333333333,89.28
35,99.22166666666666,88.88000000000001
36,99.33,88.94
37,99.46333333333334,88.73
38,99.605,88.98
39,99.58833333333334,89.14999999999999
40,99.13166666666666,88.38000000000001
41,99.76833333333333,89.53999999999999
42,99.735,89.4
43,99.74,89.24
44,99.64333333333333,89.22
45,99.83,89.38000000000001
46,99.69,88.98
47,99.75500000000001,88.96
48,99.82833333333333,89.63
49,99.75666666666667,89.56
