,train,test
0,25.81833333333333,25.040000000000003
1,38.70333333333333,38.56
2,36.373333333333335,35.77
3,40.839999999999996,40.69
4,32.5,32.019999999999996
5,41.85,41.620000000000005
6,52.76499999999999,52.78
7,37.093333333333334,37.15
8,33.431666666666665,32.58
9,51.07000000000001,50.33
10,56.38666666666666,55.88999999999999
11,37.915,37.16
12,45.11,44.68
13,35.185,34.57
14,43.075,42.0
15,51.370000000000005,51.44
16,52.53666666666666,51.580000000000005
17,47.96666666666667,47.86
18,47.038333333333334,47.02
19,53.445,52.83
20,46.31,45.660000000000004
21,39.605000000000004,38.440000000000005
22,39.59166666666666,38.97
23,36.56333333333333,35.77
24,47.00833333333333,46.44
25,51.758333333333326,51.28
26,56.708333333333336,56.13
27,48.51166666666666,48.06
28,52.90166666666667,52.52
29,47.538333333333334,46.97
30,48.99666666666667,48.36
31,47.318333333333335,47.160000000000004
32,54.141666666666666,53.7
33,45.38333333333333,44.800000000000004
34,48.263333333333335,48.02
35,47.86333333333334,47.52
36,54.61333333333334,54.09
37,53.20166666666667,52.42
38,50.73333333333333,50.2
39,52.195,51.65
40,51.60666666666667,50.72
41,50.78333333333334,50.5
42,51.80833333333334,51.51
43,49.083333333333336,49.15
44,56.513333333333335,56.00000000000001
45,41.35166666666667,40.88
46,51.42166666666667,50.82
47,50.144999999999996,49.72
48,43.10333333333333,43.24
49,50.71333333333333,50.32
