,train,test
0,89.32,87.33999999999999
1,90.62333333333333,88.71
2,90.58,88.88000000000001
3,92.515,90.05
4,93.515,90.32
5,93.70666666666668,90.23
6,94.00166666666667,90.53999999999999
7,94.75166666666667,90.77
8,95.27666666666667,91.03
9,96.3,91.3
10,96.27333333333333,90.75
11,96.86,91.33
12,95.55333333333334,90.16999999999999
13,97.37833333333333,90.60000000000001
14,97.90166666666667,91.33
15,98.385,91.34
16,98.4,91.09
17,98.51833333333333,91.60000000000001
18,98.72833333333332,91.56
19,98.18333333333334,91.03
20,98.8,91.06
21,98.88,91.03
22,98.905,91.02
23,98.92666666666666,90.86999999999999
24,98.84833333333334,91.03
25,99.15166666666667,91.34
26,99.01333333333334,90.9
27,99.23333333333333,91.18
28,99.13,91.14999999999999
29,99.245,91.21000000000001
30,99.30833333333334,90.9
31,99.37166666666667,91.2
32,99.58,91.61
33,98.36500000000001,90.58
34,99.49666666666667,90.93
35,99.59166666666667,90.95
36,99.565,91.06
37,99.51166666666667,91.25
38,99.35833333333333,90.84
39,99.66166666666668,91.17
40,99.405,91.44
41,98.425,90.23
42,99.31333333333333,90.89
43,99.505,91.41
44,99.81833333333333,91.58
45,99.69833333333334,91.45
46,99.17166666666667,90.81
47,99.52833333333334,91.21000000000001
48,99.705,91.18
49,99.47333333333333,90.93
