,train,test
0,91.22333333333333,89.32
1,93.27499999999999,90.69
2,94.67166666666667,91.22
3,95.20666666666666,91.32000000000001
4,96.59833333333333,91.77
5,96.80666666666666,91.52
6,98.105,92.01
7,98.12833333333333,91.62
8,98.15166666666667,91.71000000000001
9,98.80833333333334,92.25999999999999
10,98.54333333333334,91.88
11,98.82833333333333,92.22
12,99.01666666666667,91.67999999999999
13,99.17666666666666,92.24
14,99.285,92.54
15,99.575,92.19000000000001
16,99.54666666666667,92.41
17,99.375,92.2
18,99.455,92.24
19,99.555,92.12
20,99.58333333333333,92.57
21,99.61333333333333,92.34
22,99.52333333333333,92.35
23,99.55166666666668,92.2
24,99.67166666666667,92.73
25,98.705,91.51
26,99.59833333333333,92.4
27,99.63499999999999,92.11
28,99.74333333333333,92.28
29,99.83166666666666,92.67999999999999
30,99.79,92.7
31,99.10666666666667,91.82000000000001
32,99.56333333333333,92.45
33,99.705,92.75999999999999
34,99.44666666666667,92.10000000000001
35,99.78833333333334,92.67
36,99.64666666666666,92.28
37,99.29333333333334,92.33
38,99.81,92.22
39,99.87333333333333,92.71000000000001
40,99.71166666666666,92.81
41,99.83666666666666,92.51
42,99.79333333333334,92.66
43,99.80833333333334,92.96
44,99.84833333333333,92.75
45,99.85666666666667,92.73
46,99.88333333333334,92.67999999999999
47,99.8,92.51
48,99.905,92.72
49,99.89833333333334,92.88
