,train,test
0,89.97666666666667,88.12
1,92.88333333333333,90.14999999999999
2,93.40333333333334,90.39
3,92.90333333333334,90.14999999999999
4,95.1,90.69
5,96.61,91.60000000000001
6,96.90166666666667,91.75
7,97.595,91.97999999999999
8,92.585,86.96000000000001
9,98.38,91.75
10,98.50333333333333,92.05
11,98.52166666666666,92.03
12,97.3,90.93
13,99.28666666666666,92.42
14,98.615,91.11
15,97.22333333333333,90.86
16,99.21333333333334,92.22
17,99.33999999999999,91.9
18,99.30666666666667,92.2
19,99.15166666666667,92.21000000000001
20,99.68,92.17999999999999
21,99.18166666666667,92.06
22,98.90666666666667,92.17
23,99.49666666666667,92.39
24,98.895,91.84
25,99.52166666666666,92.02
26,99.54666666666667,92.33
27,99.33333333333333,92.30000000000001
28,99.63666666666666,92.31
29,99.36166666666666,92.05
30,99.555,92.24
31,99.66833333333334,92.32000000000001
32,99.56166666666667,92.13
33,99.61166666666666,92.62
34,99.39666666666666,92.21000000000001
35,98.715,91.03
36,99.79166666666667,92.57
37,99.75666666666667,92.56
38,99.77166666666668,92.25
39,99.73333333333333,92.46
40,99.765,92.27
41,99.45333333333333,91.81
42,99.68666666666667,92.25999999999999
43,99.63,92.17999999999999
44,99.89166666666667,92.67999999999999
45,99.68833333333333,92.28
46,99.71,92.36
47,99.64333333333333,92.33
48,99.7,92.52
49,99.74833333333333,92.30000000000001
