,train,test
0,87.515,83.6
1,91.93833333333333,86.53999999999999
2,93.30666666666667,86.76
3,95.31166666666667,87.09
4,96.56666666666666,87.31
5,96.635,86.65
6,96.98666666666666,87.26
7,97.71333333333332,87.57000000000001
8,97.44833333333334,86.78
9,98.55000000000001,87.64999999999999
10,98.75,87.83
11,98.53666666666666,87.39
12,98.04,86.39
13,98.735,87.81
14,98.665,87.52
15,99.14,87.88
16,99.32666666666667,87.97
17,99.17333333333333,87.94
18,98.97,87.37
19,99.26166666666667,88.1
20,99.40166666666667,88.5
21,99.23166666666667,87.94999999999999
22,99.25666666666667,88.01
23,99.51666666666667,88.1
24,99.0,87.47
25,99.235,87.92
26,99.48,88.44999999999999
27,99.405,88.05
28,99.40666666666667,87.77000000000001
29,99.34166666666667,88.03999999999999
30,99.44,88.14999999999999
31,99.57000000000001,87.94999999999999
32,99.595,88.55
33,99.58833333333334,88.2
34,99.435,88.28
35,99.71333333333334,88.39
36,99.53999999999999,87.74
37,99.25666666666667,87.7
38,99.56833333333334,88.11
39,99.44666666666667,88.1
40,99.48166666666667,88.28
41,99.70333333333333,88.72
42,99.74,88.85
43,99.51166666666667,88.24
44,99.685,88.8
45,99.615,88.4
46,99.61166666666666,88.66000000000001
47,99.6,88.44
48,99.60333333333334,88.37
49,99.88666666666667,88.83
