,train,test
0,89.76833333333335,86.63
1,91.91,87.87
2,93.15666666666667,88.34
3,94.75166666666667,88.83
4,95.79833333333333,88.53999999999999
5,96.205,88.28
6,97.21,89.09
7,97.76,89.11
8,97.99,89.02
9,98.60166666666666,89.46
10,98.69833333333334,88.99000000000001
11,99.095,89.62
12,99.20333333333333,89.03999999999999
13,99.10166666666666,89.45
14,98.73833333333333,89.61
15,99.14500000000001,89.36
16,99.15,89.53999999999999
17,99.31,89.58
18,99.34166666666667,89.92
19,99.14666666666668,89.42999999999999
20,99.57666666666667,89.73
21,98.44500000000001,88.85
22,99.565,89.79
23,99.42999999999999,89.64
24,99.19166666666666,89.5
25,99.605,89.56
26,99.45333333333333,89.61
27,99.35333333333334,89.53999999999999
28,99.58166666666666,89.61
29,99.47,89.69
30,99.49,89.62
31,99.445,89.38000000000001
32,99.79,90.35
33,99.75666666666667,89.96
34,99.77166666666668,89.95
35,99.67833333333334,89.85
36,99.645,89.88000000000001
37,99.66333333333334,90.05
38,99.69166666666666,89.85
39,99.725,90.06
40,99.55333333333334,89.81
41,99.80833333333334,90.25
42,99.74666666666666,89.9
43,99.48833333333333,89.69
44,99.74499999999999,89.82
45,99.71833333333333,89.66
46,99.50333333333333,89.64999999999999
47,99.91833333333334,90.11
48,99.65,89.97
49,99.55000000000001,89.8
