,train,test
0,66.81,66.56
1,73.31,72.82
2,75.26666666666667,74.67
3,76.86833333333334,76.29
4,78.11833333333334,77.60000000000001
5,79.065,78.28
6,79.62833333333333,78.91
7,80.33833333333334,79.42
8,81.22500000000001,80.5
9,81.08,80.08999999999999
10,82.90833333333333,81.89
11,83.03833333333334,82.13000000000001
12,83.90666666666667,82.89999999999999
13,84.27,83.12
14,84.82333333333332,83.76
15,85.00166666666667,84.06
16,85.12666666666667,84.13000000000001
17,85.49333333333334,84.71
18,86.03666666666666,85.09
19,85.97166666666666,85.07000000000001
20,86.31333333333333,85.3
21,86.56333333333333,85.47
22,86.74666666666667,85.65
23,86.41833333333334,85.72999999999999
24,86.83999999999999,85.64
25,87.13833333333334,86.11999999999999
26,87.035,85.95
27,87.36333333333334,86.19
28,87.50666666666666,86.52
29,87.53666666666666,86.48
30,87.75333333333334,86.83
31,87.80833333333334,86.63
32,87.76833333333333,86.75
33,88.075,86.98
34,87.71,86.38
35,88.14833333333333,86.83999999999999
36,88.30666666666667,87.13
37,88.21833333333333,87.08
38,88.44166666666666,87.21
39,88.27833333333334,87.01
40,88.26666666666667,86.95
41,88.58500000000001,87.15
42,88.33,86.98
43,88.59166666666667,87.22999999999999
44,88.6,87.36
45,88.74499999999999,87.15
46,88.63499999999999,87.22
47,88.81,87.36
48,88.85499999999999,87.45
49,88.92666666666666,87.24
