,train,test
0,21.381666666666664,21.37
1,41.24166666666667,40.88
2,49.815,49.89
3,49.87,49.6
4,58.455,57.82000000000001
5,51.218333333333334,51.09
6,50.985,51.12
7,50.916666666666664,50.77
8,39.281666666666666,38.690000000000005
9,44.964999999999996,44.87
10,51.74999999999999,51.2
11,40.03333333333333,39.54
12,47.699999999999996,47.08
13,39.38166666666667,39.410000000000004
14,40.97666666666667,40.62
15,50.88666666666667,50.41
16,40.89666666666666,40.63
17,49.075,48.32
18,46.663333333333334,46.160000000000004
19,38.129999999999995,37.69
20,52.239999999999995,51.64
21,50.395,49.99
22,60.85333333333334,60.24
23,42.02,41.260000000000005
24,39.42,38.99
25,51.580000000000005,51.04
26,56.57666666666666,55.61000000000001
27,58.596666666666664,57.63
28,49.538333333333334,48.99
29,46.068333333333335,45.59
30,46.97833333333333,46.11
31,50.63166666666666,50.18
32,48.68666666666667,48.06
33,43.61,43.14
34,55.495000000000005,55.230000000000004
35,58.47833333333333,57.709999999999994
36,55.53,55.35
37,52.123333333333335,51.470000000000006
38,51.29666666666667,50.519999999999996
39,49.016666666666666,48.0
40,51.18166666666667,50.46000000000001
41,42.54833333333333,41.82
42,50.565000000000005,49.59
43,55.98333333333333,55.38999999999999
44,52.76,51.910000000000004
45,43.403333333333336,42.35
46,51.76166666666666,50.91
47,55.29833333333334,54.39000000000001
48,51.16166666666667,50.9
49,47.24666666666666,46.25
