,train,test
0,48.623333333333335,48.15
1,51.4,50.89
2,35.02333333333333,34.57
3,49.388333333333335,49.309999999999995
4,43.471666666666664,42.93
5,48.91666666666667,48.64
6,34.446666666666665,34.25
7,41.096666666666664,40.42
8,47.336666666666666,46.910000000000004
9,33.88166666666667,33.18
10,50.43833333333333,49.75
11,53.58833333333334,53.28000000000001
12,39.321666666666665,38.7
13,35.376666666666665,34.63
14,32.04166666666667,31.8
15,38.32666666666667,37.3
16,30.005,29.42
17,49.28,49.02
18,38.269999999999996,38.09
19,50.67666666666667,49.88
20,39.843333333333334,39.28
21,51.88166666666667,51.09
22,53.66,52.5
23,52.96166666666666,52.21
24,56.88999999999999,55.879999999999995
25,56.485,55.45
26,47.945,47.32
27,52.464999999999996,51.970000000000006
28,53.82333333333334,53.09
29,47.195,46.68
30,52.16833333333334,51.81
31,45.37833333333333,44.78
32,43.805,43.24
33,46.94333333333333,45.910000000000004
34,43.333333333333336,42.870000000000005
35,50.324999999999996,49.81
36,51.54333333333333,50.67
37,56.22833333333334,55.54
38,44.615,44.07
39,55.63166666666667,55.169999999999995
40,50.67166666666667,50.0
41,45.37,44.769999999999996
42,54.81166666666667,54.26
43,64.20333333333333,63.22
44,50.48666666666667,50.01
45,51.25333333333333,50.339999999999996
46,48.88333333333333,48.41
47,38.91166666666667,38.190000000000005
48,57.84,56.76
49,62.68333333333334,62.43
