,train,test
0,39.056666666666665,38.47
1,39.12166666666666,38.47
2,54.78833333333334,53.879999999999995
3,51.51833333333333,50.73
4,55.545,55.00000000000001
5,56.364999999999995,55.42
6,54.71333333333334,53.74
7,54.48666666666667,53.22
8,50.736666666666665,49.26
9,53.218333333333334,52.78
10,54.2,53.32
11,57.62166666666667,56.67
12,54.32333333333334,53.269999999999996
13,53.07333333333333,52.190000000000005
14,49.93333333333334,49.730000000000004
15,55.25666666666667,54.63
16,58.20166666666666,57.54
17,56.410000000000004,55.19
18,52.17,51.470000000000006
19,58.461666666666666,57.24
20,58.54333333333334,57.96
21,54.821666666666665,54.620000000000005
22,57.94833333333334,57.199999999999996
23,52.57833333333334,51.93
24,55.574999999999996,55.21
25,52.044999999999995,51.5
26,55.54666666666667,55.25
27,52.66499999999999,51.81
28,54.54,53.769999999999996
29,53.03666666666666,52.800000000000004
30,56.42166666666667,56.21000000000001
31,57.03,56.63
32,49.22166666666667,49.09
33,55.90666666666667,55.85
34,58.20166666666666,57.589999999999996
35,53.25,52.87
36,61.575,60.540000000000006
37,53.76166666666666,53.510000000000005
38,56.00000000000001,55.279999999999994
39,51.67,51.21
40,55.766666666666666,55.17999999999999
41,56.31166666666667,55.95
42,53.96666666666666,53.87
43,57.27333333333333,56.89999999999999
44,50.72,50.31
45,50.91833333333333,50.739999999999995
46,54.89333333333334,53.779999999999994
47,58.535000000000004,57.85
48,55.968333333333334,55.510000000000005
49,60.31666666666666,59.97
