,train,test
0,85.41666666666666,84.23
1,87.64833333333333,86.5
2,88.37833333333333,86.9
3,90.19166666666666,88.56
4,89.87333333333333,87.87
5,90.86166666666666,88.64999999999999
6,90.88166666666667,88.73
7,91.185,88.75
8,91.69166666666668,88.85
9,90.79666666666667,88.67
10,91.85166666666666,88.84
11,91.31666666666666,88.17
12,92.15833333333333,89.42
13,92.245,89.03999999999999
14,92.455,89.03
15,92.975,89.53999999999999
16,92.92,89.14999999999999
17,92.47166666666666,89.03999999999999
18,92.77166666666666,89.45
19,92.97333333333333,89.05999999999999
20,91.70333333333333,87.92999999999999
21,93.10000000000001,89.03999999999999
22,93.69333333333333,89.42
23,93.65833333333333,89.61
24,93.37833333333333,89.2
25,93.29166666666666,89.17
26,93.28166666666667,89.25
27,93.85,89.19
28,93.575,89.52
29,93.74,89.14
30,93.475,89.41
31,93.765,89.38000000000001
32,93.60166666666667,89.08
33,93.74166666666667,89.11
34,93.57,88.88000000000001
35,93.58333333333333,88.53999999999999
36,93.53166666666667,88.94
37,93.64666666666666,88.69
38,93.94500000000001,89.03999999999999
39,94.13833333333334,89.64
40,93.805,88.94999999999999
41,93.78833333333333,88.8
42,94.67,89.31
43,94.27166666666666,89.1
44,94.31,89.5
45,94.025,89.14999999999999
46,94.07666666666667,89.25999999999999
47,94.31166666666667,88.83
48,94.20166666666667,89.14
49,94.55833333333334,89.42999999999999
