,train,test
0,86.08833333333334,83.33
1,91.19166666666668,86.96000000000001
2,91.495,87.28
3,93.25666666666666,87.62
4,94.66333333333333,88.62
5,95.95166666666667,88.69
6,96.54166666666667,88.66000000000001
7,96.57333333333334,88.86
8,96.47666666666666,87.66000000000001
9,98.00999999999999,88.97
10,98.005,88.57000000000001
11,98.0,88.36
12,98.55833333333334,88.69
13,98.25666666666667,88.94999999999999
14,99.03,89.09
15,98.855,88.96
16,98.75166666666667,89.42999999999999
17,99.09833333333333,89.39
18,99.27333333333334,89.24
19,99.04333333333334,88.94999999999999
20,99.37833333333333,89.4
21,98.93333333333332,88.81
22,98.83333333333333,88.87
23,99.04833333333333,88.78
24,99.34833333333334,89.2
25,99.24166666666666,89.31
26,99.50333333333333,88.99000000000001
27,99.45333333333333,89.45
28,99.69833333333334,89.62
29,99.48333333333333,89.45
30,99.45,89.82
31,99.11999999999999,88.9
32,99.71,89.87
33,99.48166666666667,89.22
34,99.76666666666667,89.66
35,99.50333333333333,89.32
36,99.83166666666666,89.66
37,99.41666666666666,88.73
38,99.54333333333332,89.42999999999999
39,99.62333333333333,89.22
40,99.73666666666666,89.64
41,99.615,89.13
42,99.495,89.25999999999999
43,99.73333333333333,89.3
44,99.49,89.0
45,99.48833333333333,89.12
46,99.79,89.41
47,99.48166666666667,89.14
48,99.56166666666667,89.05
49,99.81666666666666,89.8
