,train,test
0,91.12166666666667,88.75999999999999
1,93.11833333333334,89.27000000000001
2,95.35,90.49000000000001
3,96.54166666666667,90.63
4,97.50166666666667,90.77
5,98.125,91.23
6,97.68166666666667,90.46
7,98.58333333333333,90.75
8,98.46000000000001,90.53
9,98.73666666666666,90.73
10,99.16166666666668,91.10000000000001
11,99.39666666666666,91.25
12,99.28,91.36999999999999
13,99.34666666666668,90.72
14,99.49,91.05
15,99.36333333333334,90.89
16,99.56666666666666,90.95
17,99.52666666666666,91.07
18,99.44166666666666,91.14999999999999
19,99.24,90.57
20,99.37166666666667,90.75999999999999
21,99.62166666666667,91.47
22,99.67666666666666,91.39
23,99.36500000000001,91.05
24,99.48166666666667,90.99000000000001
25,99.42333333333333,90.96
26,99.57666666666667,91.39
27,99.795,91.71000000000001
28,98.64500000000001,90.10000000000001
29,99.42333333333333,90.72
30,99.77666666666667,91.39
31,99.7,91.24
32,99.55000000000001,91.24
33,99.85166666666667,91.60000000000001
34,99.71833333333333,91.52
35,99.78166666666667,91.52
36,99.63,91.2
37,99.69333333333333,91.59
38,99.81,91.74
39,99.83166666666666,91.47999999999999
40,99.47333333333333,91.09
41,99.815,91.84
42,99.63166666666666,91.41
43,99.89666666666666,91.96
44,99.905,91.97999999999999
45,99.66666666666667,91.51
46,99.925,91.9
47,99.74166666666666,91.71000000000001
48,99.55166666666668,91.53
49,99.82333333333332,91.58
