,train,test
0,79.61666666666667,74.94
1,85.64166666666667,78.51
2,90.78,80.74
3,92.28666666666666,80.69
4,93.68833333333333,81.74
5,95.88,81.64
6,96.29333333333334,81.34
7,97.00333333333333,82.44
8,97.52333333333333,82.76
9,97.465,82.49
10,97.92833333333333,82.62
11,98.06,83.37
12,98.485,83.45
13,98.14500000000001,83.50999999999999
14,98.50999999999999,83.87
15,98.77166666666668,84.2
16,98.68,84.52
17,98.89,84.28
18,98.99666666666667,84.2
19,99.04166666666666,85.07000000000001
20,98.58,84.08
21,98.91333333333333,85.17
22,98.93166666666666,85.19
23,99.13333333333333,85.14
24,99.36,85.3
25,99.19166666666666,84.96000000000001
26,99.26666666666667,85.42999999999999
27,99.26833333333333,85.69
28,99.105,85.04
29,98.90833333333333,85.25
30,99.14333333333335,85.53
31,99.43833333333333,85.56
32,99.52,86.0
33,98.92833333333333,85.32
34,99.12166666666667,86.11999999999999
35,99.12833333333333,85.91
36,99.30666666666667,86.44
37,99.41,86.16
38,99.48166666666667,86.0
39,99.43833333333333,86.11
40,99.28666666666666,85.81
41,99.38333333333334,85.68
42,99.43833333333333,86.32
43,99.35000000000001,85.92999999999999
44,99.44333333333333,86.21
45,99.13833333333332,86.11999999999999
46,99.59333333333333,86.39
47,99.59333333333333,86.55000000000001
48,99.60333333333334,86.57000000000001
49,99.36666666666667,86.69
