,train,test
0,89.37833333333333,85.81
1,92.54,86.59
2,94.78166666666667,87.15
3,95.79666666666667,87.08
4,97.33000000000001,87.57000000000001
5,98.06666666666666,87.0
6,98.36500000000001,87.35000000000001
7,98.595,87.5
8,99.00333333333333,87.78
9,98.42999999999999,87.6
10,98.76,87.87
11,99.435,88.14
12,99.50333333333333,88.06
13,98.95333333333333,87.55
14,98.89166666666667,87.48
15,99.21833333333333,87.89
16,99.355,88.12
17,98.69666666666667,87.36
18,99.53333333333333,87.96000000000001
19,99.39333333333333,88.01
20,99.12166666666667,87.89
21,98.88666666666667,88.18
22,99.75,88.7
23,99.68666666666667,88.23
24,99.24333333333333,88.23
25,99.24333333333333,87.87
26,99.64833333333334,88.53999999999999
27,99.66333333333334,88.44
28,99.77333333333334,88.91
29,99.69833333333334,88.44999999999999
30,99.65333333333334,88.36
31,99.595,88.41
32,99.64,88.01
33,99.67,88.5
34,99.5,88.49000000000001
35,99.505,88.23
36,99.81666666666666,89.0
37,99.44,88.16000000000001
38,99.50166666666667,88.26
39,99.595,88.3
40,99.75833333333334,88.91
41,99.80666666666667,88.96
42,99.84833333333333,89.16
43,99.52666666666666,88.62
44,99.64,88.63
45,99.92,88.94999999999999
46,99.945,89.09
47,98.91833333333334,88.13
48,99.52,88.61
49,99.54833333333333,88.66000000000001
