,train,test
0,87.285,85.52
1,88.74499999999999,86.83999999999999
2,90.54166666666667,88.79
3,92.38499999999999,90.46
4,93.09666666666668,90.32
5,93.605,90.7
6,92.31166666666667,89.37
7,93.73,90.25999999999999
8,94.02666666666667,89.99000000000001
9,95.075,90.32
10,95.69,90.48
11,95.40333333333334,90.53
12,95.71499999999999,89.68
13,95.81666666666668,90.13
14,97.78999999999999,91.2
15,97.46000000000001,91.10000000000001
16,98.09,91.16
17,98.19166666666666,91.21000000000001
18,98.42666666666666,90.92
19,98.12833333333333,90.9
20,98.735,91.42
21,98.85000000000001,91.10000000000001
22,98.39833333333333,90.86
23,98.42,91.03
24,98.36333333333333,90.95
25,98.76166666666667,90.85
26,99.345,91.35
27,99.215,91.22
28,99.10166666666666,91.08000000000001
29,99.285,91.35
30,99.19333333333333,90.86
31,99.43666666666667,91.39
32,99.48166666666667,91.4
33,99.47333333333333,91.42
34,99.39833333333333,91.31
35,99.42666666666666,91.3
36,99.42166666666667,91.17
37,99.37666666666667,91.34
38,99.27666666666667,91.03
39,99.05333333333334,91.02
40,99.45833333333334,91.32000000000001
41,99.59333333333333,91.36999999999999
42,99.61666666666666,91.08000000000001
43,99.71833333333333,91.45
44,99.50833333333333,91.67999999999999
45,99.52666666666666,91.41
46,99.36166666666666,91.33
47,99.58166666666666,91.25
48,99.78666666666666,91.8
49,99.55333333333334,91.56
