,train,test
0,52.705,52.72
1,54.095000000000006,53.21
2,57.53666666666667,57.14
3,61.88,61.199999999999996
4,58.19,57.98
5,56.38333333333333,55.50000000000001
6,67.805,67.27
7,58.178333333333335,57.64
8,35.405,34.79
9,49.89833333333333,49.370000000000005
10,42.945,41.94
11,56.11666666666667,55.55
12,46.195,45.89
13,50.05666666666667,49.03
14,57.589999999999996,56.779999999999994
15,59.528333333333336,58.720000000000006
16,59.004999999999995,58.02
17,62.94499999999999,62.870000000000005
18,51.89666666666667,50.970000000000006
19,61.29,60.5
20,53.961666666666666,53.239999999999995
21,57.05166666666667,56.08
22,45.19833333333334,44.39
23,48.275,47.14
24,51.79666666666667,51.239999999999995
25,63.214999999999996,62.339999999999996
26,63.17333333333334,62.470000000000006
27,51.23833333333333,50.61
28,65.76666666666667,64.91
29,66.95166666666667,66.46
30,62.406666666666666,61.92999999999999
31,57.85333333333333,56.95
32,63.50333333333333,62.22
33,58.504999999999995,58.209999999999994
34,61.525,60.91
35,64.44166666666666,63.65
36,61.705,60.78
37,62.75833333333334,61.92999999999999
38,61.56666666666667,60.3
39,65.12166666666667,64.08
40,59.489999999999995,58.86
41,63.64333333333333,63.31
42,62.185,61.21
43,65.12666666666667,64.3
44,63.39666666666667,63.029999999999994
45,62.87666666666667,62.51
46,64.26333333333332,62.89
47,62.70666666666666,61.73
48,67.24166666666666,66.14999999999999
49,61.75166666666667,60.67
