,train,test
0,30.71833333333333,30.2
1,45.89,45.08
2,42.40833333333333,41.55
3,40.986666666666665,39.93
4,36.75,36.059999999999995
5,39.629999999999995,39.18
6,30.14,29.95
7,32.196666666666665,31.64
8,28.561666666666667,28.12
9,30.033333333333335,29.609999999999996
10,30.401666666666667,30.15
11,29.615000000000002,29.57
12,30.4,30.220000000000002
13,32.47,32.56
14,31.39166666666667,31.39
15,29.14333333333333,29.13
16,30.435000000000002,30.44
17,31.631666666666668,31.52
18,33.535,33.269999999999996
19,31.78,31.55
20,27.438333333333333,27.67
21,32.17,31.86
22,31.866666666666667,31.72
23,33.83333333333333,33.660000000000004
24,33.47333333333333,33.2
25,34.34833333333333,34.11
26,33.373333333333335,33.19
27,34.67166666666667,34.47
28,33.629999999999995,33.44
29,33.61666666666667,33.47
30,33.193333333333335,33.07
31,34.44166666666666,34.17
32,30.623333333333335,30.520000000000003
33,33.89333333333333,33.7
34,32.72333333333333,32.62
35,32.72333333333333,32.550000000000004
36,33.43333333333333,33.21
37,33.30833333333334,33.03
38,32.31666666666666,32.11
39,32.663333333333334,32.41
40,33.705,33.32
41,32.73833333333334,32.56
42,34.656666666666666,34.22
43,34.72666666666667,34.22
44,32.79,32.519999999999996
45,34.18666666666667,33.71
46,32.96666666666667,32.769999999999996
47,33.13333333333333,32.92
48,34.406666666666666,33.900000000000006
49,32.91833333333333,32.550000000000004
