,train,test
0,38.93833333333333,38.5
1,37.22833333333334,36.93
2,49.428333333333335,49.11
3,62.085,61.6
4,55.70666666666667,55.37
5,48.4,47.99
6,39.475,39.04
7,46.483333333333334,45.96
8,43.26333333333333,42.53
9,49.10333333333333,48.5
10,34.449999999999996,34.28
11,58.475,58.14
12,42.45166666666667,41.61
13,39.83166666666666,39.44
14,50.480000000000004,50.019999999999996
15,65.06666666666666,64.17
16,36.57666666666667,36.09
17,38.13333333333333,37.71
18,52.23833333333333,51.5
19,58.745000000000005,58.089999999999996
20,60.96166666666667,60.8
21,64.35833333333333,63.56
22,44.21666666666667,43.16
23,52.95666666666666,52.16
24,63.01166666666666,61.85000000000001
25,61.41833333333333,60.69
26,61.721666666666664,60.62
27,54.30833333333334,53.66
28,44.29166666666667,43.480000000000004
29,50.25166666666666,49.65
30,58.155,57.31
31,44.455,44.31
32,49.825,48.78
33,57.555,56.8
34,66.95166666666667,66.06
35,61.47166666666667,60.36
36,57.27166666666667,56.49999999999999
37,55.70166666666667,54.49
38,60.38,59.62
39,61.21,59.81999999999999
40,58.79,57.69
41,54.04666666666667,53.269999999999996
42,54.821666666666665,53.94
43,63.97166666666667,62.529999999999994
44,51.78333333333334,51.03
45,68.17666666666666,66.64
46,61.83833333333333,60.62
47,62.06,61.46
48,69.43833333333333,67.58
49,69.29333333333332,67.96
